gene_symbol	variants	broad_loci_500kb	axes	axis_count	score_bands	source_sets	single_gene_variant_count	three_dimensional_link_count	crispr_link_count	catalog_distinct_exact_rsid_count	max_n_traits	max_n_families	median_max_score	example_variants
FASTKD1	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.348564	rs13008146
FAXDC2	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.3439029	rs2161128
FBLN2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.23188013	rs1812622
FBXO16	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.3351294	rs6993934
FBXW4	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.23228773	rs17770716
FDFT1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.27014324	rs2618479
FDX1	1	1	systemic_other	1	hidden_lt0.2	core_exact_n10	0	1	0	1	11	4	0.1911605	rs898847
FOXK2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20454827	rs12950178
FRAT1	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.24824248	rs1253402
FZD3	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.3351294	rs6993934
GATC	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21005246	rs12857
GGT1	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.24025474	rs3788374
GIMAP1	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2064534	rs1317559
GIMAP5	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2064534	rs1317559
GIMAP8	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2064534	rs1317559
GYS1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.21229462	rs8111833
HAUS2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20385575	rs11631983
HDAC11	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.23188013	rs1812622
HMGN1	1	1	systemic_other	1	hidden_lt0.2	core_exact_n10	0	1	0	1	10	4	0.19112293	rs2272576
HOXB3	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.2861855	rs6504280
HOXB6	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.2861855	rs6504280
HPS4	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20331544	rs1008530
HSPA12A	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21238507	rs7901788
HSPB2	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.23413588	rs10891304
IL36RN	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.38852778	rs6542109
IL37	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.38852778	rs6542109
INO80E	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.22129238	rs8047140
ITGAL	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.3382113	rs3087438
ITGAV	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.3595456	rs1451874
ITGB4	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.28939256	rs820176
KCNIP2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.23228773	rs17770716
KCNJ14	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20350038	rs1643489
KCTD13	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.22129238	rs8047140
KCTD7	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.36613286	rs4718273
KIAA1143	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.26222578	rs13087917
KIF15	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.26222578	rs13087917
LIX1L	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.27648348	rs7212
LRIG2	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.27480742	rs773432
LRRC57	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20385575	rs11631983
LRRC75B	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.24025474	rs3788374
MAML1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.25589523	rs4701197
MAN2C1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21932945	rs7166737
MAP2K4	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.20322615	rs4450439
MCM6	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.23346384	rs3769025
MDM2	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2794499	rs2291857
MED22	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.22487718	rs3118665
MEGF8	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.20768347	rs10422283
MFSD13A	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.24321872	rs7897947
MFSD4A	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20143165	rs7539751
MILR1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.208662	rs6504234
MISP3	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.43332648	rs2306190
MRPL55	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.21420178	rs601050
MRPS18A	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.201872	rs12661262
MYO18A	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.24686666	rs9900880
MYO1D	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.29765162	rs8069868
NAIF1	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.2807361	rs10739708
NDUFS8	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20835792	rs3808970
NGLY1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.26991495	rs4681079
NIPAL1	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.26218316	rs2289433
NQO2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.20867495	rs927340
NUCB1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.21229462	rs8111833
NUFIP2	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.24686666	rs9900880
OSBPL1A	1	1	systemic_other	1	hidden_lt0.2	core_exact_n10	0	1	0	1	11	4	0.1398399	rs9304446
OSMR	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.20432311	rs1239274
OXSM	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.26991495	rs4681079
PARP16	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.22311312	rs556177
PHB2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.2413952	rs7966756
PIGF	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.20262714	rs896213
PIK3CA	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20656647	rs9861291
POLH	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.201872	rs12661262
POLR1C	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.2082024	rs6924483
POP5	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21005246	rs12857
PPIG	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.348564	rs13008146
PSD	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.24321872	rs7897947
PSD4	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.38852778	rs6542109
PSMD11	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.29765162	rs8069868
PTDSS2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21810357	rs211527
PYGB	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.22639383	rs2263205
RAB33B	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2326019	rs17346134
RBL1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.30358148	rs2425269
RECQL5	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.28939256	rs820176
RGL3	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.22552267	rs318699
RHOQ	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.20262714	rs896213
RICTOR	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.20432311	rs1239274
RITA1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.23010635	rs10850133
RNF10	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21005246	rs12857
RNH1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21810357	rs211527
RRP12	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.24824248	rs1253402
RUFY3	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.2746347	rs10446507
RUVBL2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	6	4	0.21229462	rs8111833
S100A11	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.27751768	rs1552607
SAP30BP	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.28939256	rs820176
SEC23B	1	1	neural_enriched	1	hidden_lt0.2	core_exact_n10	0	1	0	1	15	4	0.19289179	rs2247757
SECISBP2L	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.23128498	rs577614
SEPHS2	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.3382113	rs3087438
SFXN2	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.24321872	rs7897947
SIN3A	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21932945	rs7166737
SLC25A25	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.2807361	rs10739708
SLC29A3	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.292292	rs10740378
SLC35E3	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2794499	rs2291857
SMIM5	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.28939256	rs820176
SMIM6	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.28939256	rs820176
SNAP23	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20385575	rs11631983
SNIP1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21339448	rs215208
SNX15	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.21275836	rs3936999
SNX25	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.32509223	rs2692593
SNX30	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	4	0.4964194	rs787272
SORBS3	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	12	4	0.30657485	rs2469764
SRRD	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20331544	rs1008530
STARD9	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.20385575	rs11631983
SURF1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.22487718	rs3118665
SURF2	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.22487718	rs3118665
SURF6	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.22487718	rs3118665
TCIRG1	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20835792	rs3808970
TDRKH	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.27751768	rs1552607
THEM4	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.27751768	rs1552607
TMEM38A	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.2047888	rs2547112
TMEM42	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.20354721	rs1876223
TPST1	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.36613286	rs4718273
TRPV4	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	9	4	0.23868163	rs11065687
TTBK2	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.23742844	rs11632120
UBR1	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	5	4	0.23742844	rs11632120
UBXN4	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.23346384	rs3769025
ZBTB1	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.21110465	rs11851236
ZBTB25	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.21110465	rs11851236
ZKSCAN7	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.20354721	rs1876223
ZNF18	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	4	0.20322615	rs4450439
ZNF273	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	8	4	0.36613286	rs4718273
ZNF35	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.20354721	rs1876223
ZNF395	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	4	0.3351294	rs6993934
ZNF501	1	1	systemic_non_neural	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	4	0.20354721	rs1876223
ZNF639	1	1	neuro_systemic	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	7	4	0.20656647	rs9861291
ZNHIT3	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	14	4	0.40483317	rs2005488
A3GALT2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21997252	rs12041371
ABCD4	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20587976	rs8016365
ADAL	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.23461913	rs12913112
ADCK5	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.22152768	rs7016335
ADGRE2	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20461261	rs8107904
AGPS	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.22204313	rs10754988
AJUBA	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.2206046	rs3751498
ANKFY1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20748556	rs8064596
ANKRD11	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21102202	rs8043788
ANKRD13A	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20180154	rs3759382
ANKRD36	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21017502	rs7608621
ARF1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.27216518	rs11590118
ARHGEF16	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21968089	rs2821040
ARMC12	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.2251365	rs10947563
ATN1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.26193017	rs2187611
ATP6V0D1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.27483034	rs3893749
BAALC	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	3	0.3079376	rs2575695
BANF1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21200468	rs645571
BDH2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20227882	rs76281393
BEST4	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.24345134	rs11801990
BMP2K	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.3840053	rs12711032
BSDC1	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	3	0.22677803	rs10914566
BTN2A2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20948766	rs9295690
BTN3A1	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20948766	rs9295690
BTN3A2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20948766	rs9295690
BTN3A3	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20948766	rs9295690
C12ORF57	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.26193017	rs2187611
C12ORF76	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20180154	rs3759382
C16ORF86	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.27483034	rs3893749
C17ORF80	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.25450704	rs1472454
C4ORF33	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.27505913	rs318542
C5ORF34	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.22904155	rs6451706
CCDC134	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21695296	rs2267437
CCL28	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.22904155	rs6451706
CD160	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.2392946	rs1778523
CDAN1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.23461913	rs12913112
CDC42BPG	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.27031356	rs10897533
CDCA3	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.26193017	rs2187611
CENPM	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21695296	rs2267437
CEP70	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.2521449	rs10676431
CGN	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.23239449	rs4971047
CINP	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.24440947	rs11850202
CISD2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20227882	rs76281393
CLTB	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20347807	rs2963669
CNNM4	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21017502	rs7608621
COG1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.25450704	rs1472454
COMMD6	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20449166	rs9600483
CORO1A	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20426266	rs4787493
CPSF3	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21386045	rs12474540
CPT1C	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20050694	rs2304207
CSDC2	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.21695296	rs2267437
CYB5D2	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20748556	rs8064596
CYP1B1	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.25796777	rs2551188
DCAF13	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	3	0.3079376	rs2575695
DEPDC5	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.39484495	rs1034588
DHRS11	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.23653255	rs7217798
DNAJB13	1	1	neural_enriched	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20373255	rs78604943
DNAJC17	1	1	neural_enriched	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	3	0.29438058	rs7167854
DPEP3	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.27483034	rs3893749
DPY19L1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.23433435	rs10262841
ECHDC1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.31101128	rs7775814
EIF1AD	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21200468	rs645571
ENTPD8	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.30777985	rs11497278
EPS15	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.22493745	rs12074459
F11R	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21433918	rs12401309
FAF2	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20347807	rs2963669
FAHD2A	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.20695683	rs6725821
FAM177A1	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	10	3	0.25243938	rs17103212
FANCM	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.21659723	rs3736747
FKBP5	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.2251365	rs10947563
FNDC4	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.39058092	rs1275533
FNDC5	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	11	3	0.22677803	rs10914566
FUT6	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.25880498	rs1674159
FZD6	1	1	systemic_other	1	moderate_0.2_0.5	core_exact_n10	0	1	0	1	13	3	0.3079376	rs2575695
GCKR	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.39058092	rs1275533
GDPD3	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.20426266	rs4787493
GGNBP2	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	4	3	0.23653255	rs7217798
GINM1	1	1	systemic_other	1	moderate_0.2_0.5	lower_recurrence_exact	0	1	0	1	3	3	0.31423762	rs2179368
